tool	rank	metric	sample	value
Gold standard	acellular root	Bray-Curtis distance	0	0.0
Gold standard	cellular root	Bray-Curtis distance	0	0.0
Gold standard	other entries	Bray-Curtis distance	0	0.0
Gold standard	realm	Bray-Curtis distance	0	0.0
Gold standard	domain	Bray-Curtis distance	0	0.0
Gold standard	kingdom	Bray-Curtis distance	0	0.0
Gold standard	phylum	Bray-Curtis distance	0	0.0
Gold standard	class	Bray-Curtis distance	0	0.0
Gold standard	order	Bray-Curtis distance	0	0.0
Gold standard	family	Bray-Curtis distance	0	0.0
Gold standard	genus	Bray-Curtis distance	0	0.0
Gold standard	species	Bray-Curtis distance	0	0.0
Gold standard	strain	Bray-Curtis distance	0	0.0
Gold standard	acellular root	Shannon diversity	0	0.3517511445154202
Gold standard	acellular root	Shannon equitability	0	0.0
Gold standard	cellular root	Shannon diversity	0	0.34761070378041936
Gold standard	cellular root	Shannon equitability	0	0.0
Gold standard	other entries	Shannon diversity	0	0.08213281387761993
Gold standard	other entries	Shannon equitability	0	0.0
Gold standard	realm	Shannon diversity	0	0.5865217394083264
Gold standard	realm	Shannon equitability	0	0.5338750944788625
Gold standard	domain	Shannon diversity	0	0.39629656377974487
Gold standard	domain	Shannon equitability	0	0.5717350872863748
Gold standard	kingdom	Shannon diversity	0	1.3375694005729433
Gold standard	kingdom	Shannon equitability	0	0.5808990098314695
Gold standard	phylum	Shannon diversity	0	1.4475158259013563
Gold standard	phylum	Shannon equitability	0	0.5008061063241809
Gold standard	class	Shannon diversity	0	1.6954426545033394
Gold standard	class	Shannon equitability	0	0.5203782744672498
Gold standard	order	Shannon diversity	0	1.7065494870201814
Gold standard	order	Shannon equitability	0	0.45372472469614794
Gold standard	family	Shannon diversity	0	2.592326439010098
Gold standard	family	Shannon equitability	0	0.6004246846407204
Gold standard	genus	Shannon diversity	0	3.47727367727534
Gold standard	genus	Shannon equitability	0	0.6868559808933107
Gold standard	species	Shannon diversity	0	4.232657106637071
Gold standard	species	Shannon equitability	0	0.7643853346270999
Gold standard	strain	Shannon diversity	0	4.332089648261114
Gold standard	strain	Shannon equitability	0	0.7547466806805656
Gold standard	acellular root	True positives	0	1.0
Gold standard	acellular root	False negatives	0	0.0
Gold standard	acellular root	False positives	0	0.0
Gold standard	acellular root	Completeness	0	1.0
Gold standard	acellular root	Purity	0	1.0
Gold standard	acellular root	F1 score	0	1.0
Gold standard	acellular root	Jaccard index	0	1.0
Gold standard	cellular root	True positives	0	1.0
Gold standard	cellular root	False negatives	0	0.0
Gold standard	cellular root	False positives	0	0.0
Gold standard	cellular root	Completeness	0	1.0
Gold standard	cellular root	Purity	0	1.0
Gold standard	cellular root	F1 score	0	1.0
Gold standard	cellular root	Jaccard index	0	1.0
Gold standard	other entries	True positives	0	1.0
Gold standard	other entries	False negatives	0	0.0
Gold standard	other entries	False positives	0	0.0
Gold standard	other entries	Completeness	0	1.0
Gold standard	other entries	Purity	0	1.0
Gold standard	other entries	F1 score	0	1.0
Gold standard	other entries	Jaccard index	0	1.0
Gold standard	realm	True positives	0	3.0
Gold standard	realm	False negatives	0	0.0
Gold standard	realm	False positives	0	0.0
Gold standard	realm	Completeness	0	1.0
Gold standard	realm	Purity	0	1.0
Gold standard	realm	F1 score	0	1.0
Gold standard	realm	Jaccard index	0	1.0
Gold standard	domain	True positives	0	2.0
Gold standard	domain	False negatives	0	0.0
Gold standard	domain	False positives	0	0.0
Gold standard	domain	Completeness	0	1.0
Gold standard	domain	Purity	0	1.0
Gold standard	domain	F1 score	0	1.0
Gold standard	domain	Jaccard index	0	1.0
Gold standard	kingdom	True positives	0	10.0
Gold standard	kingdom	False negatives	0	0.0
Gold standard	kingdom	False positives	0	0.0
Gold standard	kingdom	Completeness	0	1.0
Gold standard	kingdom	Purity	0	1.0
Gold standard	kingdom	F1 score	0	1.0
Gold standard	kingdom	Jaccard index	0	1.0
Gold standard	phylum	True positives	0	18.0
Gold standard	phylum	False negatives	0	0.0
Gold standard	phylum	False positives	0	0.0
Gold standard	phylum	Completeness	0	1.0
Gold standard	phylum	Purity	0	1.0
Gold standard	phylum	F1 score	0	1.0
Gold standard	phylum	Jaccard index	0	1.0
Gold standard	class	True positives	0	26.0
Gold standard	class	False negatives	0	0.0
Gold standard	class	False positives	0	0.0
Gold standard	class	Completeness	0	1.0
Gold standard	class	Purity	0	1.0
Gold standard	class	F1 score	0	1.0
Gold standard	class	Jaccard index	0	1.0
Gold standard	order	True positives	0	43.0
Gold standard	order	False negatives	0	0.0
Gold standard	order	False positives	0	0.0
Gold standard	order	Completeness	0	1.0
Gold standard	order	Purity	0	1.0
Gold standard	order	F1 score	0	1.0
Gold standard	order	Jaccard index	0	1.0
Gold standard	family	True positives	0	75.0
Gold standard	family	False negatives	0	0.0
Gold standard	family	False positives	0	0.0
Gold standard	family	Completeness	0	1.0
Gold standard	family	Purity	0	1.0
Gold standard	family	F1 score	0	1.0
Gold standard	family	Jaccard index	0	1.0
Gold standard	genus	True positives	0	158.0
Gold standard	genus	False negatives	0	0.0
Gold standard	genus	False positives	0	0.0
Gold standard	genus	Completeness	0	1.0
Gold standard	genus	Purity	0	1.0
Gold standard	genus	F1 score	0	1.0
Gold standard	genus	Jaccard index	0	1.0
Gold standard	species	True positives	0	254.0
Gold standard	species	False negatives	0	0.0
Gold standard	species	False positives	0	0.0
Gold standard	species	Completeness	0	1.0
Gold standard	species	Purity	0	1.0
Gold standard	species	F1 score	0	1.0
Gold standard	species	Jaccard index	0	1.0
Gold standard	strain	True positives	0	311.0
Gold standard	strain	False negatives	0	0.0
Gold standard	strain	False positives	0	0.0
Gold standard	strain	Completeness	0	1.0
Gold standard	strain	Purity	0	1.0
Gold standard	strain	F1 score	0	1.0
Gold standard	strain	Jaccard index	0	1.0
Gold standard	acellular root	L1 norm error	0	0.0
Gold standard	cellular root	L1 norm error	0	0.0
Gold standard	other entries	L1 norm error	0	0.0
Gold standard	realm	L1 norm error	0	0.0
Gold standard	domain	L1 norm error	0	0.0
Gold standard	kingdom	L1 norm error	0	0.0
Gold standard	phylum	L1 norm error	0	0.0
Gold standard	class	L1 norm error	0	0.0
Gold standard	order	L1 norm error	0	0.0
Gold standard	family	L1 norm error	0	0.0
Gold standard	genus	L1 norm error	0	0.0
Gold standard	species	L1 norm error	0	0.0
Gold standard	strain	L1 norm error	0	0.0
Gold standard	na	Weighted UniFrac error	0	0.0
Gold standard	na	Unweighted UniFrac error	0	0.0
Gold standard	na	Weighted UniFrac (CAMI)	0	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	0	0.0
Gold standard	acellular root	Sum of abundances	0	0.482066
Gold standard	cellular root	Sum of abundances	0	0.496582
Gold standard	other entries	Sum of abundances	0	0.021352000000000003
Gold standard	realm	Sum of abundances	0	0.48198399999999997
Gold standard	domain	Sum of abundances	0	0.496582
Gold standard	kingdom	Sum of abundances	0	0.9785669999999999
Gold standard	phylum	Sum of abundances	0	0.9785670000000001
Gold standard	class	Sum of abundances	0	0.9785670000000001
Gold standard	order	Sum of abundances	0	0.600542
Gold standard	family	Sum of abundances	0	0.770177
Gold standard	genus	Sum of abundances	0	0.933035
Gold standard	species	Sum of abundances	0	0.9999899999999999
Gold standard	strain	Sum of abundances	0	0.999988
Gold standard	acellular root	Taxon counts	0	1.0
Gold standard	cellular root	Taxon counts	0	1.0
Gold standard	other entries	Taxon counts	0	1.0
Gold standard	realm	Taxon counts	0	3.0
Gold standard	domain	Taxon counts	0	2.0
Gold standard	kingdom	Taxon counts	0	10.0
Gold standard	phylum	Taxon counts	0	18.0
Gold standard	class	Taxon counts	0	26.0
Gold standard	order	Taxon counts	0	43.0
Gold standard	family	Taxon counts	0	75.0
Gold standard	genus	Taxon counts	0	158.0
Gold standard	species	Taxon counts	0	254.0
Gold standard	strain	Taxon counts	0	311.0
Gold standard	acellular root	Bray-Curtis distance	10	0.0
Gold standard	cellular root	Bray-Curtis distance	10	0.0
Gold standard	other entries	Bray-Curtis distance	10	0.0
Gold standard	realm	Bray-Curtis distance	10	0.0
Gold standard	domain	Bray-Curtis distance	10	0.0
Gold standard	kingdom	Bray-Curtis distance	10	0.0
Gold standard	phylum	Bray-Curtis distance	10	0.0
Gold standard	class	Bray-Curtis distance	10	0.0
Gold standard	order	Bray-Curtis distance	10	0.0
Gold standard	family	Bray-Curtis distance	10	0.0
Gold standard	genus	Bray-Curtis distance	10	0.0
Gold standard	species	Bray-Curtis distance	10	0.0
Gold standard	strain	Bray-Curtis distance	10	0.0
Gold standard	acellular root	Shannon diversity	10	0.35230068121343444
Gold standard	acellular root	Shannon equitability	10	0.0
Gold standard	cellular root	Shannon diversity	10	0.3458438567683096
Gold standard	cellular root	Shannon equitability	10	0.0
Gold standard	other entries	Shannon diversity	10	0.07117137390891201
Gold standard	other entries	Shannon equitability	10	0.0
Gold standard	realm	Shannon diversity	10	0.6803692760267134
Gold standard	realm	Shannon equitability	10	0.6192988036312168
Gold standard	domain	Shannon diversity	10	0.39509400734942485
Gold standard	domain	Shannon equitability	10	0.5700001650879629
Gold standard	kingdom	Shannon diversity	10	1.4479247894510365
Gold standard	kingdom	Shannon equitability	10	0.6038315375472141
Gold standard	phylum	Shannon diversity	10	1.6196249247096541
Gold standard	phylum	Shannon equitability	10	0.5406440819186455
Gold standard	class	Shannon diversity	10	1.8009356213537473
Gold standard	class	Shannon equitability	10	0.5295004727051845
Gold standard	order	Shannon diversity	10	1.8961207677215512
Gold standard	order	Shannon equitability	10	0.5041265312659143
Gold standard	family	Shannon diversity	10	2.5549059582555627
Gold standard	family	Shannon equitability	10	0.5864302756713917
Gold standard	genus	Shannon diversity	10	3.490386127818593
Gold standard	genus	Shannon equitability	10	0.6765552849084614
Gold standard	species	Shannon diversity	10	4.269543855635492
Gold standard	species	Shannon equitability	10	0.7657071068360963
Gold standard	strain	Shannon diversity	10	4.339571519289108
Gold standard	strain	Shannon equitability	10	0.7422589522022766
Gold standard	acellular root	True positives	10	1.0
Gold standard	acellular root	False negatives	10	0.0
Gold standard	acellular root	False positives	10	0.0
Gold standard	acellular root	Completeness	10	1.0
Gold standard	acellular root	Purity	10	1.0
Gold standard	acellular root	F1 score	10	1.0
Gold standard	acellular root	Jaccard index	10	1.0
Gold standard	cellular root	True positives	10	1.0
Gold standard	cellular root	False negatives	10	0.0
Gold standard	cellular root	False positives	10	0.0
Gold standard	cellular root	Completeness	10	1.0
Gold standard	cellular root	Purity	10	1.0
Gold standard	cellular root	F1 score	10	1.0
Gold standard	cellular root	Jaccard index	10	1.0
Gold standard	other entries	True positives	10	1.0
Gold standard	other entries	False negatives	10	0.0
Gold standard	other entries	False positives	10	0.0
Gold standard	other entries	Completeness	10	1.0
Gold standard	other entries	Purity	10	1.0
Gold standard	other entries	F1 score	10	1.0
Gold standard	other entries	Jaccard index	10	1.0
Gold standard	realm	True positives	10	3.0
Gold standard	realm	False negatives	10	0.0
Gold standard	realm	False positives	10	0.0
Gold standard	realm	Completeness	10	1.0
Gold standard	realm	Purity	10	1.0
Gold standard	realm	F1 score	10	1.0
Gold standard	realm	Jaccard index	10	1.0
Gold standard	domain	True positives	10	2.0
Gold standard	domain	False negatives	10	0.0
Gold standard	domain	False positives	10	0.0
Gold standard	domain	Completeness	10	1.0
Gold standard	domain	Purity	10	1.0
Gold standard	domain	F1 score	10	1.0
Gold standard	domain	Jaccard index	10	1.0
Gold standard	kingdom	True positives	10	11.0
Gold standard	kingdom	False negatives	10	0.0
Gold standard	kingdom	False positives	10	0.0
Gold standard	kingdom	Completeness	10	1.0
Gold standard	kingdom	Purity	10	1.0
Gold standard	kingdom	F1 score	10	1.0
Gold standard	kingdom	Jaccard index	10	1.0
Gold standard	phylum	True positives	10	20.0
Gold standard	phylum	False negatives	10	0.0
Gold standard	phylum	False positives	10	0.0
Gold standard	phylum	Completeness	10	1.0
Gold standard	phylum	Purity	10	1.0
Gold standard	phylum	F1 score	10	1.0
Gold standard	phylum	Jaccard index	10	1.0
Gold standard	class	True positives	10	30.0
Gold standard	class	False negatives	10	0.0
Gold standard	class	False positives	10	0.0
Gold standard	class	Completeness	10	1.0
Gold standard	class	Purity	10	1.0
Gold standard	class	F1 score	10	1.0
Gold standard	class	Jaccard index	10	1.0
Gold standard	order	True positives	10	43.0
Gold standard	order	False negatives	10	0.0
Gold standard	order	False positives	10	0.0
Gold standard	order	Completeness	10	1.0
Gold standard	order	Purity	10	1.0
Gold standard	order	F1 score	10	1.0
Gold standard	order	Jaccard index	10	1.0
Gold standard	family	True positives	10	78.0
Gold standard	family	False negatives	10	0.0
Gold standard	family	False positives	10	0.0
Gold standard	family	Completeness	10	1.0
Gold standard	family	Purity	10	1.0
Gold standard	family	F1 score	10	1.0
Gold standard	family	Jaccard index	10	1.0
Gold standard	genus	True positives	10	174.0
Gold standard	genus	False negatives	10	0.0
Gold standard	genus	False positives	10	0.0
Gold standard	genus	Completeness	10	1.0
Gold standard	genus	Purity	10	1.0
Gold standard	genus	F1 score	10	1.0
Gold standard	genus	Jaccard index	10	1.0
Gold standard	species	True positives	10	264.0
Gold standard	species	False negatives	10	0.0
Gold standard	species	False positives	10	0.0
Gold standard	species	Completeness	10	1.0
Gold standard	species	Purity	10	1.0
Gold standard	species	F1 score	10	1.0
Gold standard	species	Jaccard index	10	1.0
Gold standard	strain	True positives	10	346.0
Gold standard	strain	False negatives	10	0.0
Gold standard	strain	False positives	10	0.0
Gold standard	strain	Completeness	10	1.0
Gold standard	strain	Purity	10	1.0
Gold standard	strain	F1 score	10	1.0
Gold standard	strain	Jaccard index	10	1.0
Gold standard	acellular root	L1 norm error	10	0.0
Gold standard	cellular root	L1 norm error	10	0.0
Gold standard	other entries	L1 norm error	10	0.0
Gold standard	realm	L1 norm error	10	0.0
Gold standard	domain	L1 norm error	10	0.0
Gold standard	kingdom	L1 norm error	10	0.0
Gold standard	phylum	L1 norm error	10	0.0
Gold standard	class	L1 norm error	10	0.0
Gold standard	order	L1 norm error	10	0.0
Gold standard	family	L1 norm error	10	0.0
Gold standard	genus	L1 norm error	10	0.0
Gold standard	species	L1 norm error	10	0.0
Gold standard	strain	L1 norm error	10	0.0
Gold standard	na	Weighted UniFrac error	10	0.0
Gold standard	na	Unweighted UniFrac error	10	0.0
Gold standard	na	Weighted UniFrac (CAMI)	10	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	10	0.0
Gold standard	acellular root	Sum of abundances	10	0.48001699999999997
Gold standard	cellular root	Sum of abundances	10	0.5023599999999999
Gold standard	other entries	Sum of abundances	10	0.017623
Gold standard	realm	Sum of abundances	10	0.47615500000000005
Gold standard	domain	Sum of abundances	10	0.5023599999999999
Gold standard	kingdom	Sum of abundances	10	0.978515
Gold standard	phylum	Sum of abundances	10	0.978518
Gold standard	class	Sum of abundances	10	0.978519
Gold standard	order	Sum of abundances	10	0.670149
Gold standard	family	Sum of abundances	10	0.798909
Gold standard	genus	Sum of abundances	10	0.936323
Gold standard	species	Sum of abundances	10	1.000002
Gold standard	strain	Sum of abundances	10	1.000003
Gold standard	acellular root	Taxon counts	10	1.0
Gold standard	cellular root	Taxon counts	10	1.0
Gold standard	other entries	Taxon counts	10	1.0
Gold standard	realm	Taxon counts	10	3.0
Gold standard	domain	Taxon counts	10	2.0
Gold standard	kingdom	Taxon counts	10	11.0
Gold standard	phylum	Taxon counts	10	20.0
Gold standard	class	Taxon counts	10	30.0
Gold standard	order	Taxon counts	10	43.0
Gold standard	family	Taxon counts	10	78.0
Gold standard	genus	Taxon counts	10	174.0
Gold standard	species	Taxon counts	10	264.0
Gold standard	strain	Taxon counts	10	346.0
Gold standard	acellular root	Bray-Curtis distance	11	0.0
Gold standard	cellular root	Bray-Curtis distance	11	0.0
Gold standard	other entries	Bray-Curtis distance	11	0.0
Gold standard	realm	Bray-Curtis distance	11	0.0
Gold standard	domain	Bray-Curtis distance	11	0.0
Gold standard	kingdom	Bray-Curtis distance	11	0.0
Gold standard	phylum	Bray-Curtis distance	11	0.0
Gold standard	class	Bray-Curtis distance	11	0.0
Gold standard	order	Bray-Curtis distance	11	0.0
Gold standard	family	Bray-Curtis distance	11	0.0
Gold standard	genus	Bray-Curtis distance	11	0.0
Gold standard	species	Bray-Curtis distance	11	0.0
Gold standard	strain	Bray-Curtis distance	11	0.0
Gold standard	acellular root	Shannon diversity	11	0.3541540564533002
Gold standard	acellular root	Shannon equitability	11	0.0
Gold standard	cellular root	Shannon diversity	11	0.3449316560447778
Gold standard	cellular root	Shannon equitability	11	0.0
Gold standard	other entries	Shannon diversity	11	0.08366038999594913
Gold standard	other entries	Shannon equitability	11	0.0
Gold standard	realm	Shannon diversity	11	0.7241171656488244
Gold standard	realm	Shannon equitability	11	0.5223401219520656
Gold standard	domain	Shannon diversity	11	0.39446643737327486
Gold standard	domain	Shannon equitability	11	0.5690947729955605
Gold standard	kingdom	Shannon diversity	11	1.5271017647554328
Gold standard	kingdom	Shannon equitability	11	0.636850900904145
Gold standard	phylum	Shannon diversity	11	1.6550172075868839
Gold standard	phylum	Shannon equitability	11	0.5524583161843939
Gold standard	class	Shannon diversity	11	1.8329148971256422
Gold standard	class	Shannon equitability	11	0.544328443257985
Gold standard	order	Shannon diversity	11	1.8517065847511134
Gold standard	order	Shannon equitability	11	0.492318017598928
Gold standard	family	Shannon diversity	11	2.357816253630154
Gold standard	family	Shannon equitability	11	0.5495486639535875
Gold standard	genus	Shannon diversity	11	3.377224277602821
Gold standard	genus	Shannon equitability	11	0.6722341949792081
Gold standard	species	Shannon diversity	11	4.281496009383127
Gold standard	species	Shannon equitability	11	0.7842163106138821
Gold standard	strain	Shannon diversity	11	4.330012431505637
Gold standard	strain	Shannon equitability	11	0.7744629788263249
Gold standard	acellular root	True positives	11	1.0
Gold standard	acellular root	False negatives	11	0.0
Gold standard	acellular root	False positives	11	0.0
Gold standard	acellular root	Completeness	11	1.0
Gold standard	acellular root	Purity	11	1.0
Gold standard	acellular root	F1 score	11	1.0
Gold standard	acellular root	Jaccard index	11	1.0
Gold standard	cellular root	True positives	11	1.0
Gold standard	cellular root	False negatives	11	0.0
Gold standard	cellular root	False positives	11	0.0
Gold standard	cellular root	Completeness	11	1.0
Gold standard	cellular root	Purity	11	1.0
Gold standard	cellular root	F1 score	11	1.0
Gold standard	cellular root	Jaccard index	11	1.0
Gold standard	other entries	True positives	11	1.0
Gold standard	other entries	False negatives	11	0.0
Gold standard	other entries	False positives	11	0.0
Gold standard	other entries	Completeness	11	1.0
Gold standard	other entries	Purity	11	1.0
Gold standard	other entries	F1 score	11	1.0
Gold standard	other entries	Jaccard index	11	1.0
Gold standard	realm	True positives	11	4.0
Gold standard	realm	False negatives	11	0.0
Gold standard	realm	False positives	11	0.0
Gold standard	realm	Completeness	11	1.0
Gold standard	realm	Purity	11	1.0
Gold standard	realm	F1 score	11	1.0
Gold standard	realm	Jaccard index	11	1.0
Gold standard	domain	True positives	11	2.0
Gold standard	domain	False negatives	11	0.0
Gold standard	domain	False positives	11	0.0
Gold standard	domain	Completeness	11	1.0
Gold standard	domain	Purity	11	1.0
Gold standard	domain	F1 score	11	1.0
Gold standard	domain	Jaccard index	11	1.0
Gold standard	kingdom	True positives	11	11.0
Gold standard	kingdom	False negatives	11	0.0
Gold standard	kingdom	False positives	11	0.0
Gold standard	kingdom	Completeness	11	1.0
Gold standard	kingdom	Purity	11	1.0
Gold standard	kingdom	F1 score	11	1.0
Gold standard	kingdom	Jaccard index	11	1.0
Gold standard	phylum	True positives	11	20.0
Gold standard	phylum	False negatives	11	0.0
Gold standard	phylum	False positives	11	0.0
Gold standard	phylum	Completeness	11	1.0
Gold standard	phylum	Purity	11	1.0
Gold standard	phylum	F1 score	11	1.0
Gold standard	phylum	Jaccard index	11	1.0
Gold standard	class	True positives	11	29.0
Gold standard	class	False negatives	11	0.0
Gold standard	class	False positives	11	0.0
Gold standard	class	Completeness	11	1.0
Gold standard	class	Purity	11	1.0
Gold standard	class	F1 score	11	1.0
Gold standard	class	Jaccard index	11	1.0
Gold standard	order	True positives	11	43.0
Gold standard	order	False negatives	11	0.0
Gold standard	order	False positives	11	0.0
Gold standard	order	Completeness	11	1.0
Gold standard	order	Purity	11	1.0
Gold standard	order	F1 score	11	1.0
Gold standard	order	Jaccard index	11	1.0
Gold standard	family	True positives	11	73.0
Gold standard	family	False negatives	11	0.0
Gold standard	family	False positives	11	0.0
Gold standard	family	Completeness	11	1.0
Gold standard	family	Purity	11	1.0
Gold standard	family	F1 score	11	1.0
Gold standard	family	Jaccard index	11	1.0
Gold standard	genus	True positives	11	152.0
Gold standard	genus	False negatives	11	0.0
Gold standard	genus	False positives	11	0.0
Gold standard	genus	Completeness	11	1.0
Gold standard	genus	Purity	11	1.0
Gold standard	genus	F1 score	11	1.0
Gold standard	genus	Jaccard index	11	1.0
Gold standard	species	True positives	11	235.0
Gold standard	species	False negatives	11	0.0
Gold standard	species	False positives	11	0.0
Gold standard	species	Completeness	11	1.0
Gold standard	species	Purity	11	1.0
Gold standard	species	F1 score	11	1.0
Gold standard	species	Jaccard index	11	1.0
Gold standard	strain	True positives	11	268.0
Gold standard	strain	False negatives	11	0.0
Gold standard	strain	False positives	11	0.0
Gold standard	strain	Completeness	11	1.0
Gold standard	strain	Purity	11	1.0
Gold standard	strain	F1 score	11	1.0
Gold standard	strain	Jaccard index	11	1.0
Gold standard	acellular root	L1 norm error	11	0.0
Gold standard	cellular root	L1 norm error	11	0.0
Gold standard	other entries	L1 norm error	11	0.0
Gold standard	realm	L1 norm error	11	0.0
Gold standard	domain	L1 norm error	11	0.0
Gold standard	kingdom	L1 norm error	11	0.0
Gold standard	phylum	L1 norm error	11	0.0
Gold standard	class	L1 norm error	11	0.0
Gold standard	order	L1 norm error	11	0.0
Gold standard	family	L1 norm error	11	0.0
Gold standard	genus	L1 norm error	11	0.0
Gold standard	species	L1 norm error	11	0.0
Gold standard	strain	L1 norm error	11	0.0
Gold standard	na	Weighted UniFrac error	11	0.0
Gold standard	na	Unweighted UniFrac error	11	0.0
Gold standard	na	Weighted UniFrac (CAMI)	11	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	11	0.0
Gold standard	acellular root	Sum of abundances	11	0.472849
Gold standard	cellular root	Sum of abundances	11	0.505261
Gold standard	other entries	Sum of abundances	11	0.021890999999999997
Gold standard	realm	Sum of abundances	11	0.47165100000000004
Gold standard	domain	Sum of abundances	11	0.50526
Gold standard	kingdom	Sum of abundances	11	0.9769120000000001
Gold standard	phylum	Sum of abundances	11	0.9769110000000001
Gold standard	class	Sum of abundances	11	0.976913
Gold standard	order	Sum of abundances	11	0.692148
Gold standard	family	Sum of abundances	11	0.7913089999999999
Gold standard	genus	Sum of abundances	11	0.933301
Gold standard	species	Sum of abundances	11	0.999995
Gold standard	strain	Sum of abundances	11	0.999987
Gold standard	acellular root	Taxon counts	11	1.0
Gold standard	cellular root	Taxon counts	11	1.0
Gold standard	other entries	Taxon counts	11	1.0
Gold standard	realm	Taxon counts	11	4.0
Gold standard	domain	Taxon counts	11	2.0
Gold standard	kingdom	Taxon counts	11	11.0
Gold standard	phylum	Taxon counts	11	20.0
Gold standard	class	Taxon counts	11	29.0
Gold standard	order	Taxon counts	11	43.0
Gold standard	family	Taxon counts	11	73.0
Gold standard	genus	Taxon counts	11	152.0
Gold standard	species	Taxon counts	11	235.0
Gold standard	strain	Taxon counts	11	268.0
Gold standard	acellular root	Bray-Curtis distance	12	0.0
Gold standard	cellular root	Bray-Curtis distance	12	0.0
Gold standard	other entries	Bray-Curtis distance	12	0.0
Gold standard	realm	Bray-Curtis distance	12	0.0
Gold standard	domain	Bray-Curtis distance	12	0.0
Gold standard	kingdom	Bray-Curtis distance	12	0.0
Gold standard	phylum	Bray-Curtis distance	12	0.0
Gold standard	class	Bray-Curtis distance	12	0.0
Gold standard	order	Bray-Curtis distance	12	0.0
Gold standard	family	Bray-Curtis distance	12	0.0
Gold standard	genus	Bray-Curtis distance	12	0.0
Gold standard	species	Bray-Curtis distance	12	0.0
Gold standard	strain	Bray-Curtis distance	12	0.0
Gold standard	acellular root	Shannon diversity	12	0.3605259863840139
Gold standard	acellular root	Shannon equitability	12	0.0
Gold standard	cellular root	Shannon diversity	12	0.3531725133117157
Gold standard	cellular root	Shannon equitability	12	0.0
Gold standard	other entries	Shannon diversity	12	0.2012264413554174
Gold standard	other entries	Shannon equitability	12	0.0
Gold standard	realm	Shannon diversity	12	0.5785088515499325
Gold standard	realm	Shannon equitability	12	0.5265814496315904
Gold standard	domain	Shannon diversity	12	0.3999076980038493
Gold standard	domain	Shannon equitability	12	0.5769448527234746
Gold standard	kingdom	Shannon diversity	12	1.296695646270119
Gold standard	kingdom	Shannon equitability	12	0.5631477638830835
Gold standard	phylum	Shannon diversity	12	1.4650201512166017
Gold standard	phylum	Shannon equitability	12	0.49755493714844906
Gold standard	class	Shannon diversity	12	1.615958389287528
Gold standard	class	Shannon equitability	12	0.49030290484207645
Gold standard	order	Shannon diversity	12	1.786053336177818
Gold standard	order	Shannon equitability	12	0.4875182974100316
Gold standard	family	Shannon diversity	12	2.4577205487786298
Gold standard	family	Shannon equitability	12	0.5710230899293799
Gold standard	genus	Shannon diversity	12	3.4505083106519687
Gold standard	genus	Shannon equitability	12	0.6832884552942586
Gold standard	species	Shannon diversity	12	4.187288398976021
Gold standard	species	Shannon equitability	12	0.7611510383115431
Gold standard	strain	Shannon diversity	12	4.332830229700361
Gold standard	strain	Shannon equitability	12	0.7552995072692322
Gold standard	acellular root	True positives	12	1.0
Gold standard	acellular root	False negatives	12	0.0
Gold standard	acellular root	False positives	12	0.0
Gold standard	acellular root	Completeness	12	1.0
Gold standard	acellular root	Purity	12	1.0
Gold standard	acellular root	F1 score	12	1.0
Gold standard	acellular root	Jaccard index	12	1.0
Gold standard	cellular root	True positives	12	1.0
Gold standard	cellular root	False negatives	12	0.0
Gold standard	cellular root	False positives	12	0.0
Gold standard	cellular root	Completeness	12	1.0
Gold standard	cellular root	Purity	12	1.0
Gold standard	cellular root	F1 score	12	1.0
Gold standard	cellular root	Jaccard index	12	1.0
Gold standard	other entries	True positives	12	1.0
Gold standard	other entries	False negatives	12	0.0
Gold standard	other entries	False positives	12	0.0
Gold standard	other entries	Completeness	12	1.0
Gold standard	other entries	Purity	12	1.0
Gold standard	other entries	F1 score	12	1.0
Gold standard	other entries	Jaccard index	12	1.0
Gold standard	realm	True positives	12	3.0
Gold standard	realm	False negatives	12	0.0
Gold standard	realm	False positives	12	0.0
Gold standard	realm	Completeness	12	1.0
Gold standard	realm	Purity	12	1.0
Gold standard	realm	F1 score	12	1.0
Gold standard	realm	Jaccard index	12	1.0
Gold standard	domain	True positives	12	2.0
Gold standard	domain	False negatives	12	0.0
Gold standard	domain	False positives	12	0.0
Gold standard	domain	Completeness	12	1.0
Gold standard	domain	Purity	12	1.0
Gold standard	domain	F1 score	12	1.0
Gold standard	domain	Jaccard index	12	1.0
Gold standard	kingdom	True positives	12	10.0
Gold standard	kingdom	False negatives	12	0.0
Gold standard	kingdom	False positives	12	0.0
Gold standard	kingdom	Completeness	12	1.0
Gold standard	kingdom	Purity	12	1.0
Gold standard	kingdom	F1 score	12	1.0
Gold standard	kingdom	Jaccard index	12	1.0
Gold standard	phylum	True positives	12	19.0
Gold standard	phylum	False negatives	12	0.0
Gold standard	phylum	False positives	12	0.0
Gold standard	phylum	Completeness	12	1.0
Gold standard	phylum	Purity	12	1.0
Gold standard	phylum	F1 score	12	1.0
Gold standard	phylum	Jaccard index	12	1.0
Gold standard	class	True positives	12	27.0
Gold standard	class	False negatives	12	0.0
Gold standard	class	False positives	12	0.0
Gold standard	class	Completeness	12	1.0
Gold standard	class	Purity	12	1.0
Gold standard	class	F1 score	12	1.0
Gold standard	class	Jaccard index	12	1.0
